id,person_id,movie_id,rate
32688,575,32,"(575, 0.5, array([3], dtype=int64))"
32689,575,172,"(575, 0.5, array([2], dtype=int64))"
32690,575,42,"(575, 0.5, array([3], dtype=int64))"
32691,575,160,"(575, 0.5, array([3], dtype=int64))"
32692,575,44,"(575, 0.5, array([3], dtype=int64))"
32693,575,119,"(575, 0.5, array([3], dtype=int64))"
32694,575,190,"(575, 0.5, array([3], dtype=int64))"
32695,575,113,"(575, 0.5, array([3], dtype=int64))"
32696,575,176,"(575, 0.5, array([1], dtype=int64))"
32697,575,123,"(575, 0.5, array([2], dtype=int64))"
32698,575,121,"(575, 0.5, array([3], dtype=int64))"
32699,575,61,"(575, 0.5, array([3], dtype=int64))"
32700,575,120,"(575, 0.5, array([2], dtype=int64))"
32701,24,68,"(24, 0.72, array([5], dtype=int64))"
32702,24,137,"(24, 0.72, array([5], dtype=int64))"
32703,24,64,"(24, 0.72, array([5], dtype=int64))"
32704,24,10,"(24, 0.72, array([5], dtype=int64))"
32705,24,130,"(24, 0.72, array([5], dtype=int64))"
32706,24,133,"(24, 0.72, array([5], dtype=int64))"
32707,24,13,"(24, 0.72, array([5], dtype=int64))"
32708,24,135,"(24, 0.72, array([5], dtype=int64))"
32709,24,15,"(24, 0.72, array([5], dtype=int64))"
32710,24,85,"(24, 0.72, array([5], dtype=int64))"
32711,24,16,"(24, 0.72, array([5], dtype=int64))"
32712,24,154,"(24, 0.72, array([5], dtype=int64))"
32713,24,19,"(24, 0.72, array([5], dtype=int64))"
32714,24,150,"(24, 0.72, array([5], dtype=int64))"
32715,24,31,"(24, 0.72, array([5], dtype=int64))"
32716,24,171,"(24, 0.72, array([5], dtype=int64))"
32717,24,35,"(24, 0.72, array([5], dtype=int64))"
32718,24,98,"(24, 0.72, array([5], dtype=int64))"
32719,24,162,"(24, 0.72, array([5], dtype=int64))"
32720,24,107,"(24, 0.72, array([5], dtype=int64))"
32721,24,165,"(24, 0.72, array([5], dtype=int64))"
32722,24,104,"(24, 0.72, array([5], dtype=int64))"
32723,24,45,"(24, 0.72, array([2], dtype=int64))"
32724,24,184,"(24, 0.72, array([5], dtype=int64))"
32725,24,114,"(24, 0.72, array([5], dtype=int64))"
32726,24,188,"(24, 0.72, array([5], dtype=int64))"
32727,24,189,"(24, 0.72, array([5], dtype=int64))"
32728,24,127,"(24, 0.72, array([5], dtype=int64))"
32729,24,126,"(24, 0.72, array([5], dtype=int64))"
32730,24,56,"(24, 0.72, array([5], dtype=int64))"
32731,572,71,"(572, 0.11, array([1], dtype=int64))"
32732,572,65,"(572, 0.11, array([4], dtype=int64))"
32733,572,6,"(572, 0.11, array([3], dtype=int64))"
32734,572,196,"(572, 0.11, array([3], dtype=int64))"
32735,572,9,"(572, 0.11, array([3], dtype=int64))"
32736,572,10,"(572, 0.11, array([3], dtype=int64))"
32737,572,198,"(572, 0.11, array([3], dtype=int64))"
32738,572,72,"(572, 0.11, array([3], dtype=int64))"
32739,572,193,"(572, 0.11, array([2], dtype=int64))"
32740,572,13,"(572, 0.11, array([1], dtype=int64))"
32741,572,14,"(572, 0.11, array([3], dtype=int64))"
32742,572,75,"(572, 0.11, array([3], dtype=int64))"
32743,572,21,"(572, 0.11, array([3], dtype=int64))"
32744,572,92,"(572, 0.11, array([4], dtype=int64))"
32745,572,147,"(572, 0.11, array([3], dtype=int64))"
32746,572,148,"(572, 0.11, array([1], dtype=int64))"
32747,572,30,"(572, 0.11, array([3], dtype=int64))"
32748,572,34,"(572, 0.11, array([3], dtype=int64))"
32749,572,174,"(572, 0.11, array([3], dtype=int64))"
32750,572,96,"(572, 0.11, array([3], dtype=int64))"
32751,572,36,"(572, 0.11, array([3], dtype=int64))"
32752,572,173,"(572, 0.11, array([3], dtype=int64))"
32753,572,172,"(572, 0.11, array([1], dtype=int64))"
32754,572,191,"(572, 0.11, array([3], dtype=int64))"
32755,572,189,"(572, 0.11, array([3], dtype=int64))"
32756,572,59,"(572, 0.11, array([3], dtype=int64))"
32757,572,179,"(572, 0.11, array([3], dtype=int64))"
32758,572,177,"(572, 0.11, array([3], dtype=int64))"
32759,572,63,"(572, 0.11, array([2], dtype=int64))"
32760,572,60,"(572, 0.11, array([1], dtype=int64))"
32761,1648,69,"(1648, 0.5, array([5], dtype=int64))"
32762,1648,139,"(1648, 0.5, array([5], dtype=int64))"
32763,1648,71,"(1648, 0.5, array([5], dtype=int64))"
32764,1648,6,"(1648, 0.5, array([5], dtype=int64))"
32765,1648,78,"(1648, 0.5, array([5], dtype=int64))"
32766,1648,14,"(1648, 0.5, array([5], dtype=int64))"
32767,1648,74,"(1648, 0.5, array([5], dtype=int64))"
32768,1648,152,"(1648, 0.5, array([5], dtype=int64))"
32769,1648,156,"(1648, 0.5, array([5], dtype=int64))"
32770,1648,21,"(1648, 0.5, array([5], dtype=int64))"
32771,1648,159,"(1648, 0.5, array([5], dtype=int64))"
32772,1648,92,"(1648, 0.5, array([5], dtype=int64))"
32773,1648,34,"(1648, 0.5, array([5], dtype=int64))"
32774,1648,100,"(1648, 0.5, array([5], dtype=int64))"
32775,1648,101,"(1648, 0.5, array([5], dtype=int64))"
32776,1648,168,"(1648, 0.5, array([5], dtype=int64))"
32777,1648,36,"(1648, 0.5, array([5], dtype=int64))"
32778,1648,172,"(1648, 0.5, array([5], dtype=int64))"
32779,1648,110,"(1648, 0.5, array([5], dtype=int64))"
32780,1648,44,"(1648, 0.5, array([5], dtype=int64))"
32781,1648,190,"(1648, 0.5, array([5], dtype=int64))"
32782,1648,127,"(1648, 0.5, array([5], dtype=int64))"
32783,1648,179,"(1648, 0.5, array([5], dtype=int64))"
32784,1648,125,"(1648, 0.5, array([5], dtype=int64))"
32785,1648,57,"(1648, 0.5, array([5], dtype=int64))"
32786,1648,177,"(1648, 0.5, array([5], dtype=int64))"
32787,1648,63,"(1648, 0.5, array([4], dtype=int64))"
32788,1648,123,"(1648, 0.5, array([5], dtype=int64))"
32789,1648,183,"(1648, 0.5, array([5], dtype=int64))"
32790,1648,62,"(1648, 0.5, array([5], dtype=int64))"
32791,569,70,"(569, 0.44, array([3], dtype=int64))"
32792,569,3,"(569, 0.44, array([3], dtype=int64))"
32793,569,66,"(569, 0.44, array([3], dtype=int64))"
32794,569,8,"(569, 0.44, array([3], dtype=int64))"
32795,569,197,"(569, 0.44, array([3], dtype=int64))"
32796,569,77,"(569, 0.44, array([3], dtype=int64))"
32797,569,10,"(569, 0.44, array([3], dtype=int64))"
32798,569,85,"(569, 0.44, array([3], dtype=int64))"
32799,569,21,"(569, 0.44, array([3], dtype=int64))"
32800,569,20,"(569, 0.44, array([3], dtype=int64))"
32801,569,24,"(569, 0.44, array([3], dtype=int64))"
32802,569,95,"(569, 0.44, array([4], dtype=int64))"
32803,569,91,"(569, 0.44, array([3], dtype=int64))"
32804,569,30,"(569, 0.44, array([5], dtype=int64))"
32805,569,168,"(569, 0.44, array([3], dtype=int64))"
32806,569,173,"(569, 0.44, array([3], dtype=int64))"
32807,569,37,"(569, 0.44, array([3], dtype=int64))"
32808,569,46,"(569, 0.44, array([3], dtype=int64))"
32809,569,47,"(569, 0.44, array([4], dtype=int64))"
32810,569,166,"(569, 0.44, array([3], dtype=int64))"
32811,569,165,"(569, 0.44, array([3], dtype=int64))"
32812,569,185,"(569, 0.44, array([3], dtype=int64))"
32813,569,116,"(569, 0.44, array([3], dtype=int64))"
32814,569,191,"(569, 0.44, array([3], dtype=int64))"
32815,569,189,"(569, 0.44, array([3], dtype=int64))"
32816,569,52,"(569, 0.44, array([3], dtype=int64))"
32817,569,57,"(569, 0.44, array([3], dtype=int64))"
32818,569,124,"(569, 0.44, array([3], dtype=int64))"
32819,569,122,"(569, 0.44, array([2], dtype=int64))"
32820,569,61,"(569, 0.44, array([3], dtype=int64))"
32821,31,136,"(31, 0.44, array([0], dtype=int64))"
32822,31,4,"(31, 0.44, array([0], dtype=int64))"
32823,31,131,"(31, 0.44, array([0], dtype=int64))"
32824,31,192,"(31, 0.44, array([0], dtype=int64))"
32825,31,73,"(31, 0.44, array([0], dtype=int64))"
32826,31,74,"(31, 0.44, array([0], dtype=int64))"
32827,31,14,"(31, 0.44, array([0], dtype=int64))"
32828,31,152,"(31, 0.44, array([0], dtype=int64))"
32829,31,159,"(31, 0.44, array([0], dtype=int64))"
32830,31,89,"(31, 0.44, array([0], dtype=int64))"
32831,31,88,"(31, 0.44, array([0], dtype=int64))"
32832,31,103,"(31, 0.44, array([0], dtype=int64))"
32833,31,168,"(31, 0.44, array([0], dtype=int64))"
32834,31,33,"(31, 0.44, array([1], dtype=int64))"
32835,31,101,"(31, 0.44, array([0], dtype=int64))"
32836,31,175,"(31, 0.44, array([0], dtype=int64))"
32837,31,174,"(31, 0.44, array([0], dtype=int64))"
32838,31,165,"(31, 0.44, array([0], dtype=int64))"
32839,31,104,"(31, 0.44, array([0], dtype=int64))"
32840,31,187,"(31, 0.44, array([0], dtype=int64))"
32841,31,50,"(31, 0.44, array([0], dtype=int64))"
32842,31,55,"(31, 0.44, array([0], dtype=int64))"
32843,31,54,"(31, 0.44, array([0], dtype=int64))"
32844,31,127,"(31, 0.44, array([0], dtype=int64))"
32845,31,178,"(31, 0.44, array([0], dtype=int64))"
32846,31,59,"(31, 0.44, array([0], dtype=int64))"
32847,31,125,"(31, 0.44, array([0], dtype=int64))"
32848,31,123,"(31, 0.44, array([0], dtype=int64))"
32849,31,62,"(31, 0.44, array([0], dtype=int64))"
32850,31,181,"(31, 0.44, array([0], dtype=int64))"
32851,1135,65,"(1135, 0.5, array([3], dtype=int64))"
32852,1135,67,"(1135, 0.5, array([3], dtype=int64))"
32853,1135,76,"(1135, 0.5, array([3], dtype=int64))"
32854,1135,129,"(1135, 0.5, array([3], dtype=int64))"
32855,1135,196,"(1135, 0.5, array([3], dtype=int64))"
32856,1135,128,"(1135, 0.5, array([3], dtype=int64))"
32857,1135,131,"(1135, 0.5, array([3], dtype=int64))"
32858,1135,198,"(1135, 0.5, array([3], dtype=int64))"
32859,1135,133,"(1135, 0.5, array([3], dtype=int64))"
32860,1135,72,"(1135, 0.5, array([3], dtype=int64))"
32861,1135,135,"(1135, 0.5, array([3], dtype=int64))"
32862,1135,16,"(1135, 0.5, array([3], dtype=int64))"
32863,1135,81,"(1135, 0.5, array([3], dtype=int64))"
32864,1135,80,"(1135, 0.5, array([3], dtype=int64))"
32865,1135,23,"(1135, 0.5, array([3], dtype=int64))"
32866,1135,25,"(1135, 0.5, array([3], dtype=int64))"
32867,1135,26,"(1135, 0.5, array([3], dtype=int64))"
32868,1135,147,"(1135, 0.5, array([3], dtype=int64))"
32869,1135,31,"(1135, 0.5, array([3], dtype=int64))"
32870,1135,161,"(1135, 0.5, array([3], dtype=int64))"
32871,1135,108,"(1135, 0.5, array([3], dtype=int64))"
32872,1135,41,"(1135, 0.5, array([3], dtype=int64))"
32873,1135,106,"(1135, 0.5, array([3], dtype=int64))"
32874,1135,165,"(1135, 0.5, array([3], dtype=int64))"
32875,1135,116,"(1135, 0.5, array([3], dtype=int64))"
32876,1135,113,"(1135, 0.5, array([3], dtype=int64))"
32877,1135,182,"(1135, 0.5, array([3], dtype=int64))"
32878,1135,62,"(1135, 0.5, array([3], dtype=int64))"
32879,1135,183,"(1135, 0.5, array([3], dtype=int64))"
32880,1135,121,"(1135, 0.5, array([3], dtype=int64))"
32881,1611,138,"(1611, 0.61, array([3], dtype=int64))"
32882,1611,71,"(1611, 0.61, array([3], dtype=int64))"
32883,1611,141,"(1611, 0.61, array([3], dtype=int64))"
32884,1611,8,"(1611, 0.61, array([3], dtype=int64))"
32885,1611,130,"(1611, 0.61, array([3], dtype=int64))"
32886,1611,11,"(1611, 0.61, array([3], dtype=int64))"
32887,1611,72,"(1611, 0.61, array([3], dtype=int64))"
32888,1611,73,"(1611, 0.61, array([3], dtype=int64))"
32889,1611,85,"(1611, 0.61, array([3], dtype=int64))"
32890,1611,152,"(1611, 0.61, array([3], dtype=int64))"
32891,1611,17,"(1611, 0.61, array([3], dtype=int64))"
32892,1611,25,"(1611, 0.61, array([3], dtype=int64))"
32893,1611,95,"(1611, 0.61, array([3], dtype=int64))"
32894,1611,26,"(1611, 0.61, array([3], dtype=int64))"
32895,1611,171,"(1611, 0.61, array([3], dtype=int64))"
32896,1611,103,"(1611, 0.61, array([3], dtype=int64))"
32897,1611,175,"(1611, 0.61, array([3], dtype=int64))"
32898,1611,99,"(1611, 0.61, array([3], dtype=int64))"
32899,1611,46,"(1611, 0.61, array([3], dtype=int64))"
32900,1611,106,"(1611, 0.61, array([3], dtype=int64))"
32901,1611,47,"(1611, 0.61, array([3], dtype=int64))"
32902,1611,118,"(1611, 0.61, array([3], dtype=int64))"
32903,1611,55,"(1611, 0.61, array([3], dtype=int64))"
32904,1611,190,"(1611, 0.61, array([4], dtype=int64))"
32905,1611,115,"(1611, 0.61, array([3], dtype=int64))"
32906,1611,112,"(1611, 0.61, array([3], dtype=int64))"
32907,1611,178,"(1611, 0.61, array([3], dtype=int64))"
32908,1611,59,"(1611, 0.61, array([3], dtype=int64))"
32909,1611,58,"(1611, 0.61, array([3], dtype=int64))"
32910,1611,57,"(1611, 0.61, array([3], dtype=int64))"
32911,512,137,"(512, 0.22, array([4], dtype=int64))"
32912,512,68,"(512, 0.22, array([4], dtype=int64))"
32913,512,2,"(512, 0.22, array([4], dtype=int64))"
32914,512,138,"(512, 0.22, array([4], dtype=int64))"
32915,512,141,"(512, 0.22, array([4], dtype=int64))"
32916,512,65,"(512, 0.22, array([2], dtype=int64))"
32917,512,66,"(512, 0.22, array([4], dtype=int64))"
32918,512,130,"(512, 0.22, array([2], dtype=int64))"
32919,512,192,"(512, 0.22, array([4], dtype=int64))"
32920,512,194,"(512, 0.22, array([4], dtype=int64))"
32921,512,153,"(512, 0.22, array([4], dtype=int64))"
32922,512,19,"(512, 0.22, array([4], dtype=int64))"
32923,512,87,"(512, 0.22, array([4], dtype=int64))"
32924,512,91,"(512, 0.22, array([4], dtype=int64))"
32925,512,151,"(512, 0.22, array([4], dtype=int64))"
32926,512,100,"(512, 0.22, array([4], dtype=int64))"
32927,512,32,"(512, 0.22, array([2], dtype=int64))"
32928,512,168,"(512, 0.22, array([2], dtype=int64))"
32929,512,175,"(512, 0.22, array([4], dtype=int64))"
32930,512,99,"(512, 0.22, array([1], dtype=int64))"
32931,512,111,"(512, 0.22, array([2], dtype=int64))"
32932,512,161,"(512, 0.22, array([2], dtype=int64))"
32933,512,40,"(512, 0.22, array([2], dtype=int64))"
32934,512,166,"(512, 0.22, array([4], dtype=int64))"
32935,512,165,"(512, 0.22, array([4], dtype=int64))"
32936,512,105,"(512, 0.22, array([4], dtype=int64))"
32937,512,51,"(512, 0.22, array([4], dtype=int64))"
32938,512,187,"(512, 0.22, array([1], dtype=int64))"
32939,512,54,"(512, 0.22, array([4], dtype=int64))"
32940,512,179,"(512, 0.22, array([4], dtype=int64))"
32941,1613,3,"(1613, 0.39, array([1], dtype=int64))"
32942,1613,64,"(1613, 0.39, array([1], dtype=int64))"
32943,1613,133,"(1613, 0.39, array([1], dtype=int64))"
32944,1613,195,"(1613, 0.39, array([1], dtype=int64))"
32945,1613,15,"(1613, 0.39, array([1], dtype=int64))"
32946,1613,75,"(1613, 0.39, array([1], dtype=int64))"
32947,1613,16,"(1613, 0.39, array([1], dtype=int64))"
32948,1613,158,"(1613, 0.39, array([1], dtype=int64))"
32949,1613,144,"(1613, 0.39, array([1], dtype=int64))"
32950,1613,92,"(1613, 0.39, array([1], dtype=int64))"
32951,1613,145,"(1613, 0.39, array([1], dtype=int64))"
32952,1613,146,"(1613, 0.39, array([2], dtype=int64))"
32953,1613,147,"(1613, 0.39, array([1], dtype=int64))"
32954,1613,28,"(1613, 0.39, array([1], dtype=int64))"
32955,1613,38,"(1613, 0.39, array([1], dtype=int64))"
32956,1613,175,"(1613, 0.39, array([1], dtype=int64))"
32957,1613,172,"(1613, 0.39, array([1], dtype=int64))"
32958,1613,163,"(1613, 0.39, array([1], dtype=int64))"
32959,1613,40,"(1613, 0.39, array([1], dtype=int64))"
32960,1613,109,"(1613, 0.39, array([1], dtype=int64))"
32961,1613,41,"(1613, 0.39, array([1], dtype=int64))"
32962,1613,166,"(1613, 0.39, array([1], dtype=int64))"
32963,1613,45,"(1613, 0.39, array([1], dtype=int64))"
32964,1613,55,"(1613, 0.39, array([1], dtype=int64))"
32965,1613,190,"(1613, 0.39, array([1], dtype=int64))"
32966,1613,189,"(1613, 0.39, array([1], dtype=int64))"
32967,1613,112,"(1613, 0.39, array([1], dtype=int64))"
32968,1613,178,"(1613, 0.39, array([1], dtype=int64))"
32969,1613,59,"(1613, 0.39, array([1], dtype=int64))"
32970,1613,63,"(1613, 0.39, array([1], dtype=int64))"
32971,1131,137,"(1131, 0.44, array([2], dtype=int64))"
32972,1131,136,"(1131, 0.44, array([2], dtype=int64))"
32973,1131,2,"(1131, 0.44, array([2], dtype=int64))"
32974,1131,138,"(1131, 0.44, array([2], dtype=int64))"
32975,1131,71,"(1131, 0.44, array([2], dtype=int64))"
32976,1131,65,"(1131, 0.44, array([2], dtype=int64))"
32977,1131,198,"(1131, 0.44, array([2], dtype=int64))"
32978,1131,79,"(1131, 0.44, array([2], dtype=int64))"
32979,1131,14,"(1131, 0.44, array([2], dtype=int64))"
32980,1131,74,"(1131, 0.44, array([2], dtype=int64))"
32981,1131,134,"(1131, 0.44, array([2], dtype=int64))"
32982,1131,85,"(1131, 0.44, array([2], dtype=int64))"
32983,1131,156,"(1131, 0.44, array([2], dtype=int64))"
32984,1131,80,"(1131, 0.44, array([2], dtype=int64))"
32985,1131,82,"(1131, 0.44, array([2], dtype=int64))"
32986,1131,159,"(1131, 0.44, array([2], dtype=int64))"
32987,1131,144,"(1131, 0.44, array([2], dtype=int64))"
32988,1131,92,"(1131, 0.44, array([2], dtype=int64))"
32989,1131,29,"(1131, 0.44, array([2], dtype=int64))"
32990,1131,149,"(1131, 0.44, array([2], dtype=int64))"
32991,1131,150,"(1131, 0.44, array([2], dtype=int64))"
32992,1131,151,"(1131, 0.44, array([2], dtype=int64))"
32993,1131,34,"(1131, 0.44, array([2], dtype=int64))"
32994,1131,173,"(1131, 0.44, array([2], dtype=int64))"
32995,1131,36,"(1131, 0.44, array([2], dtype=int64))"
32996,1131,110,"(1131, 0.44, array([2], dtype=int64))"
32997,1131,161,"(1131, 0.44, array([2], dtype=int64))"
32998,1131,41,"(1131, 0.44, array([2], dtype=int64))"
32999,1131,184,"(1131, 0.44, array([2], dtype=int64))"
33000,1131,114,"(1131, 0.44, array([2], dtype=int64))"
33001,1614,137,"(1614, 0.44, array([0], dtype=int64))"
33002,1614,71,"(1614, 0.44, array([0], dtype=int64))"
33003,1614,8,"(1614, 0.44, array([0], dtype=int64))"
33004,1614,128,"(1614, 0.44, array([0], dtype=int64))"
33005,1614,10,"(1614, 0.44, array([0], dtype=int64))"
33006,1614,133,"(1614, 0.44, array([0], dtype=int64))"
33007,1614,195,"(1614, 0.44, array([0], dtype=int64))"
33008,1614,16,"(1614, 0.44, array([0], dtype=int64))"
33009,1614,18,"(1614, 0.44, array([0], dtype=int64))"
33010,1614,155,"(1614, 0.44, array([0], dtype=int64))"
33011,1614,82,"(1614, 0.44, array([0], dtype=int64))"
33012,1614,25,"(1614, 0.44, array([0], dtype=int64))"
33013,1614,95,"(1614, 0.44, array([0], dtype=int64))"
33014,1614,30,"(1614, 0.44, array([0], dtype=int64))"
33015,1614,102,"(1614, 0.44, array([0], dtype=int64))"
33016,1614,169,"(1614, 0.44, array([0], dtype=int64))"
33017,1614,33,"(1614, 0.44, array([0], dtype=int64))"
33018,1614,175,"(1614, 0.44, array([0], dtype=int64))"
33019,1614,98,"(1614, 0.44, array([0], dtype=int64))"
33020,1614,172,"(1614, 0.44, array([0], dtype=int64))"
33021,1614,162,"(1614, 0.44, array([0], dtype=int64))"
33022,1614,166,"(1614, 0.44, array([0], dtype=int64))"
33023,1614,190,"(1614, 0.44, array([0], dtype=int64))"
33024,1614,53,"(1614, 0.44, array([0], dtype=int64))"
33025,1614,112,"(1614, 0.44, array([0], dtype=int64))"
33026,1614,178,"(1614, 0.44, array([0], dtype=int64))"
33027,1614,57,"(1614, 0.44, array([0], dtype=int64))"
33028,1614,124,"(1614, 0.44, array([0], dtype=int64))"
33029,1614,180,"(1614, 0.44, array([0], dtype=int64))"
33030,1614,181,"(1614, 0.44, array([0], dtype=int64))"
33031,1600,139,"(1600, 0.44, array([4], dtype=int64))"
33032,1600,71,"(1600, 0.44, array([4], dtype=int64))"
33033,1600,140,"(1600, 0.44, array([3], dtype=int64))"
33034,1600,198,"(1600, 0.44, array([4], dtype=int64))"
33035,1600,130,"(1600, 0.44, array([4], dtype=int64))"
33036,1600,12,"(1600, 0.44, array([4], dtype=int64))"
33037,1600,73,"(1600, 0.44, array([4], dtype=int64))"
33038,1600,134,"(1600, 0.44, array([4], dtype=int64))"
33039,1600,153,"(1600, 0.44, array([3], dtype=int64))"
33040,1600,155,"(1600, 0.44, array([3], dtype=int64))"
33041,1600,86,"(1600, 0.44, array([3], dtype=int64))"
33042,1600,81,"(1600, 0.44, array([3], dtype=int64))"
33043,1600,159,"(1600, 0.44, array([3], dtype=int64))"
33044,1600,25,"(1600, 0.44, array([4], dtype=int64))"
33045,1600,89,"(1600, 0.44, array([3], dtype=int64))"
33046,1600,28,"(1600, 0.44, array([4], dtype=int64))"
33047,1600,32,"(1600, 0.44, array([3], dtype=int64))"
33048,1600,39,"(1600, 0.44, array([4], dtype=int64))"
33049,1600,36,"(1600, 0.44, array([4], dtype=int64))"
33050,1600,172,"(1600, 0.44, array([4], dtype=int64))"
33051,1600,163,"(1600, 0.44, array([3], dtype=int64))"
33052,1600,40,"(1600, 0.44, array([3], dtype=int64))"
33053,1600,46,"(1600, 0.44, array([4], dtype=int64))"
33054,1600,47,"(1600, 0.44, array([3], dtype=int64))"
33055,1600,105,"(1600, 0.44, array([3], dtype=int64))"
33056,1600,187,"(1600, 0.44, array([4], dtype=int64))"
33057,1600,184,"(1600, 0.44, array([4], dtype=int64))"
33058,1600,52,"(1600, 0.44, array([4], dtype=int64))"
33059,1600,125,"(1600, 0.44, array([3], dtype=int64))"
33060,1600,123,"(1600, 0.44, array([4], dtype=int64))"
33061,526,3,"(526, 0.56, array([2], dtype=int64))"
33062,526,141,"(526, 0.56, array([2], dtype=int64))"
33063,526,140,"(526, 0.56, array([2], dtype=int64))"
33064,526,200,"(526, 0.56, array([2], dtype=int64))"
33065,526,197,"(526, 0.56, array([2], dtype=int64))"
33066,526,9,"(526, 0.56, array([2], dtype=int64))"
33067,526,199,"(526, 0.56, array([2], dtype=int64))"
33068,526,131,"(526, 0.56, array([2], dtype=int64))"
33069,526,198,"(526, 0.56, array([2], dtype=int64))"
33070,526,12,"(526, 0.56, array([2], dtype=int64))"
33071,526,193,"(526, 0.56, array([2], dtype=int64))"
